customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,good_bad_flag,birthdate,longitude_gps,latitude_gps,bank_branch_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean,employment_status_clients_Permanent
8a858f2b5998268e01599c8bf5897815,301967141,5,17:56.0,17:50.0,20000,24500,30,,Good,,,,,4,12500,20000,15875,30,30,-3,FALSE
8a858f2e5cd09481015cd133e1ed3ab9,301972786,2,55:28.0,55:23.0,10000,13000,30,8a858f435cd01e6a015cd0bafa8d502f,Good,00:00.0,3.9127963,7.5362633,,1,10000,10000,13000,30,30,-21,FALSE
8a858f335cd0c78e015cd10d78b316c0,302001810,2,41:36.0,41:29.0,10000,11500,15,,Good,00:00.0,3.2327531,6.5201744,,1,10000,10000,11500,15,15,0,FALSE
8a858f375b493337015b4db76b0752cd,301972502,4,40:54.0,39:44.0,15000,18375,30,,Good,,,,,3,10000,10000,13000,30,30,-1,FALSE
8a858f4156939c3c0156947603fa4861,301960779,2,29:10.0,28:04.0,10000,13000,30,,Good,00:00.0,3.2813874,6.4504378,,1,10000,10000,13000,30,30,-4,FALSE
8a858f4a584475fb015848bc78d532a6,301997695,7,14:00.0,13:53.0,20000,24500,30,,Good,00:00.0,3.3314938,6.5628218,,6,13333.333333333334,20000,16466.666666666668,27.5,30,-2.5,TRUE
8a858f535908095c015911ce6c8a76bb,302000679,5,21:58.0,20:48.0,20000,24500,30,,Good,,,,,4,12500,20000,15500,26.25,30,-1.5,FALSE
8a858f5e5cb23c77015cbff5e90f24da,301961603,2,37:45.0,37:39.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-18,FALSE
8a858f665c2142a0015c31b5bb7910ca,301994856,3,16:25.0,16:19.0,10000,13000,30,,Good,00:00.0,7.4505846,10.4682741,,2,10000,10000,13000,30,30,0.5,TRUE
8a858f7a5ca22d3c015ca365189858f2,301969049,2,29:43.0,29:37.0,10000,13000,30,,Good,00:00.0,3.2877592,6.6561113,,1,10000,10000,13000,30,30,-7,TRUE
8a858f8659db725c0159dcf1d4bd6f04,301978732,10,39:16.0,39:09.0,30000,34500,30,,Good,00:00.0,3.2818886,6.6478514,,9,20000,30000,22622.222222222223,20,30,-2.444444444,FALSE
8a858f8d5b81700a015b817cfacf0c55,301965324,3,16:37.0,16:33.0,10000,11500,15,,Good,00:00.0,3.2457617,6.5866738,,2,10000,10000,11500,15,15,-0.5,TRUE
8a858f965c6950da015c7a34bb072e98,301964212,2,31:40.0,31:31.0,10000,13000,30,8a858ff45be92ea2015be9db14023e1e,Good,,,,,1,10000,10000,13000,30,30,0,FALSE
8a858f975c4582c4015c58df29937df8,301997216,3,30:43.0,30:37.0,10000,13000,30,,Good,00:00.0,3.353836,6.5075679,,2,10000,10000,13000,30,30,-2.5,TRUE
8a858fa257d8223c0157de93b03e51bb,301971028,8,23:11.0,23:05.0,30000,34500,30,,Good,00:00.0,3.3981264,6.5882742,,7,16428.571428571428,30000,18803.571428571428,19.285714285714285,30,-0.142857143,FALSE
8a858fa5552add5d01552f0382527a7e,302002186,12,26:18.0,26:10.0,40000,44000,30,,Bad,00:00.0,3.8675982,7.3325692,,11,24090.909090909092,40000,27577.272727272728,25.90909090909091,30,-2.181818182,TRUE
8a858faf5679a83801568eafc30a030b,302002858,5,10:02.0,08:50.0,20000,24500,30,,Good,00:00.0,3.8539193,7.3555954,,4,12500,20000,15875,30,30,-13.75,TRUE
8a858fb45bb59c21015bc44544c91e59,301961239,4,30:27.0,30:20.0,10000,11500,15,8a858fd75bb62bbe015bba3ca3b06158,Bad,,,,,3,10000,10000,11500,15,15,-1.666666667,FALSE
8a858fbd5cd6054a015cd8f040ff5129,301997892,2,20:21.0,20:15.0,10000,13000,30,8a858eba5c884d2a015c9952e5dd397b,Good,,,,,1,10000,10000,13000,30,30,2,FALSE
8a858fc559d611d40159d702990b0a8d,301986502,4,41:01.0,40:47.0,20000,22250,15,,Good,00:00.0,3.8551,7.37335,,3,10000,10000,12500,25,30,-5,TRUE
8a858fc75cd62882015ce3af160470f5,301993096,2,52:20.0,52:14.0,10000,13000,30,,Good,,,,,1,10000,10000,13000,30,30,-3,FALSE
8a858fcf5b39c3ba015b39e4d0742417,301963472,3,16:23.0,16:18.0,10000,13000,30,,Good,00:00.0,8.7962242,6.6599293,,2,10000,10000,12250,22.5,30,-8,TRUE
8a858fd75bc96a6f015bcbabca4a7b4d,301975668,4,14:50.0,14:43.0,20000,22250,15,,Good,00:00.0,3.3927903,6.5612502,,3,10000,10000,11500,15,15,-2.666666667,FALSE
8a858fde56eb02280156fb85a2521990,301986110,3,07:53.0,06:44.0,10000,13000,30,,Good,,,,,2,10000,10000,13000,30,30,9.5,FALSE
8a858fed5a3d7bb7015a3e2536153564,301962287,4,28:18.0,28:13.0,20000,24500,30,,Good,00:00.0,7.4501583,9.0678883,,3,10000,10000,12500,25,30,-6,TRUE
8a858ffc5aa39049015aa41ffcef5d1c,301960931,5,08:19.0,07:14.0,20000,24500,30,,Good,00:00.0,3.3657378,6.6391325,,4,12500,20000,15875,30,30,-2,TRUE
8a8589b953bc23f70153c79a4b241b3d,301993987,17,24:23.0,24:15.0,40000,44000,30,,Bad,00:00.0,3.357145,6.4994507,,16,27500,40000,31600,30,30,-1.6875,TRUE
8a858e345bd96da8015bdf75f0096214,301998432,2,54:06.0,53:58.0,10000,13000,30,,Bad,00:00.0,3.3224209,6.685203,,1,10000,10000,13000,30,30,15,FALSE
8a858e655cd0642d015cd4649feb50cb,301988836,2,41:32.0,41:25.0,10000,13000,30,8a858f295ca6f581015ca77afccb5d6d,Bad,00:00.0,3.4465844,7.2166211,,1,10000,10000,11500,15,15,7,TRUE
8a858ee45b39aa80015b3d2c44840c87,301965453,4,41:23.0,41:10.0,10000,13000,30,,Bad,00:00.0,3.3743221,6.5615377,,3,10000,10000,12000,20,30,0.6666666666666666,TRUE
8a858f2b5c11cabe015c11cce58e025a,301998629,2,54:52.0,54:46.0,10000,13000,30,,Bad,00:00.0,4.2663653,8.1670658,,1,10000,10000,13000,30,30,0,TRUE
8a858f61587afbaf015882859cca4b5f,301994385,3,56:55.0,56:28.0,10000,13000,30,,Bad,00:00.0,3.310545,6.6723217,,2,10000,10000,13000,30,30,-11.5,TRUE
8a858eda552adcc2015549077686473b,301967223,10,59:36.0,59:20.0,20000,23000,30,,Good,00:00.0,3.8905106,7.4203426,,9,15000,30000,17605.555555555555,25,30,0,TRUE
8a858ee0560bc0770156196630ee2e35,301978269,9,51:07.0,51:02.0,30000,39000,60,,Bad,,,,,8,15625,30000,18934.375,28.125,30,-0.875,FALSE
8a858ee85c7da7c5015c7e197b7d3b74,301972402,2,23:05.0,22:59.0,10000,13000,30,,Good,00:00.0,3.2792292,6.6404349,,1,10000,10000,13000,30,30,-3,FALSE
8a858ef258d4a48b0158e24adc722829,301997179,9,15:03.0,14:55.0,40000,48000,60,,Bad,00:00.0,3.4708909,6.4480535,,8,20000,30000,24050,33.75,60,-4.375,TRUE
8a858ef85cf9e152015d04fcfbc31f17,301988635,2,52:55.0,52:49.0,10000,11500,15,,Good,,,,,1,10000,10000,11500,15,15,-1,FALSE
8a858f055b15b8d3015b164758eb3a24,301973175,5,56:32.0,55:23.0,20000,24500,30,,Good,,,,,4,12500,20000,15500,26.25,30,-1.5,FALSE
8a858f0c5cc68025015cc982465e7781,301966109,2,51:23.0,51:17.0,10000,13000,30,,Good,00:00.0,3.3173309,6.5236228,,1,10000,10000,11500,15,15,0,FALSE
8a858f105b433879015b43452276104f,301983249,5,43:13.0,42:02.0,20000,24500,30,,Good,,,,,4,12500,20000,14750,18.75,30,-2,FALSE
8a858f1c5ca1e2f9015ca1f18d750635,301993350,3,01:17.0,01:10.0,10000,13000,30,,Good,,,,,2,10000,10000,13000,30,30,-11.5,FALSE
8a858f255cb1710a015cb624f45a277e,301983198,2,09:39.0,09:31.0,10000,13000,30,,Bad,,,,,1,10000,10000,13000,30,30,-1,FALSE
8a858f2b5bf35819015bf711567b0f1c,302000828,3,35:59.0,35:52.0,20000,24500,30,8a858f1955b1c4df0155cbc73590682a,Good,,,,,2,10000,10000,13000,30,30,-0.5,FALSE
8a858f30551130db015512599f923f5a,301974059,8,06:49.0,06:42.0,10000,11500,15,,Good,00:00.0,3.2519197,6.6947221,,7,10000,10000,12357.142857142857,23.571428571428573,30,3,TRUE
8a858f335c8d9723015c9afe6a2552cc,302001480,2,15:42.0,15:34.0,10000,11000,15,,Good,00:00.0,7.5520307,8.9338388,,1,10000,10000,11500,15,15,29,TRUE
8a858f375b493337015b4a7a04286bac,301963198,3,41:32.0,41:27.0,10000,13000,30,,Good,,,,,2,10000,10000,11500,15,15,0.5,FALSE
8a858f3e589c406101589f9f803e439a,301967954,7,05:28.0,05:23.0,30000,34500,30,,Good,00:00.0,8.5381079,7.6802317,,6,15000,20000,18383.333333333332,27.5,30,-2.333333333,TRUE
8a858f4e5ca72981015cabaa28101a39,301977343,2,57:25.0,57:19.0,10000,13000,30,8a858e885c9c6f96015ca0105213523c,Good,00:00.0,4.4556788,12.2871913,,1,10000,10000,13000,30,30,-5,TRUE
8a858f6057e2dba50157ee0cb3c55da4,301993827,9,56:16.0,56:07.0,10000,12250,30,,Good,00:00.0,3.3598455,6.5569536,,8,10000,10000,12906.25,30,30,-0.125,TRUE
8a858f665c45930d015c549074f912f5,301967045,2,58:41.0,58:35.0,10000,13000,30,,Good,00:00.0,3.1923632,6.45958,,1,10000,10000,13000,30,30,-8,TRUE
8a858f735c161bda015c164752961cc9,301982830,3,40:39.0,40:34.0,10000,13000,30,8a858fe55b869107015b86d3071740d2,Good,,,,,2,10000,10000,13000,30,30,0,FALSE
8a858f7c5be8dc45015be94efc9a520c,301984559,3,06:16.0,06:10.0,10000,13000,30,,Good,00:00.0,7.273175,9.1000983,,2,10000,10000,13000,30,30,-2,FALSE
8a858f8d56e0c3a70156e7e736735594,301959704,9,33:38.0,33:33.0,20000,24500,30,,Good,00:00.0,7.3705547,5.1146482,,8,12500,20000,15875,30,30,2.875,FALSE
8a858f935760a618015772352d175492,301991397,2,46:14.0,45:54.0,10000,13000,30,,Good,00:00.0,3.5835149,6.4945736,,1,10000,10000,13000,30,30,18,TRUE
8a858f975c4582c4015c4ec6fafe741d,301986911,3,48:43.0,48:34.0,10000,11500,15,,Good,,,,,2,10000,10000,11500,15,15,-11,FALSE
8a858f9d5668e3f10156767e9a0f0188,301986192,13,51:05.0,50:56.0,50000,57000.5,90,,Good,00:00.0,3.5760217,6.4722633,,12,29166.666666666668,50000,34500,47.5,90,-3.833333333,FALSE
8a858fa45bd95e9a015be26937475887,301987166,2,59:35.0,59:24.0,10000,13000,30,,Good,00:00.0,3.5953494,6.4608568,,1,10000,10000,13000,30,30,27,TRUE
8a858fb65b2020b2015b23c6042023b2,301964529,7,19:24.0,19:09.0,30000,34500,30,,Good,00:00.0,5.1821507,7.2562259,,6,15000,20000,17166.666666666668,17.5,30,-2.166666667,TRUE
8a858fc45c21da6f015c2792e305241e,301966201,3,47:38.0,47:33.0,10000,11500,15,,Good,00:00.0,3.3603867,6.5792033,,2,10000,10000,11500,15,15,3.5,TRUE
8a858fc959cbd1500159cf7081f02d60,301973450,9,24:39.0,24:34.0,20000,24500,30,,Good,00:00.0,6.3556025,4.9456819,,8,13125,20000,15606.25,20.625,30,-1.375,TRUE
8a858fd05c7d6f76015c7d9f35f82450,301968360,2,57:27.0,57:22.0,10000,13000,30,,Good,00:00.0,3.3975725,6.449251,,1,10000,10000,13000,30,30,-2,TRUE
8a858fd85b685607015b75bab2977053,301977765,4,28:55.0,28:50.0,20000,24500,30,,Good,00:00.0,3.1986676,6.493532,,3,10000,10000,13000,30,30,-0.333333333,TRUE
8a858fe45cd62cbf015cd8b70993392b,301987155,2,54:18.0,54:10.0,10000,13000,30,,Good,00:00.0,3.393544,6.5364342,,1,10000,10000,13000,30,30,-8,TRUE
8a858fec5ceec886015cef1100012e1e,301987354,2,44:13.0,44:05.0,10000,13000,30,8a858f185c884965015c88980e642dc1,Good,00:00.0,7.4845367,10.4491474,,1,10000,10000,11500,15,15,-3,TRUE
8a858ff8582fcb8601583657888a1223,301998687,9,26:23.0,26:17.0,10000,13000,30,,Good,00:00.0,7.4454033,10.6004121,,8,10000,10000,13000,30,30,-1,TRUE
8a858ffd5c8d343d015c984714ba1a4b,301999116,3,31:20.0,31:13.0,10000,13000,30,,Good,00:00.0,3.3574352,6.4906507,,2,10000,10000,13000,30,30,-7,FALSE
8a858e0156b782a10156bb6e91b8089a,301998289,6,27:07.0,25:58.0,30000,39000,60,,Bad,00:00.0,4.555411666666667,7.493411666666666,,5,20000,30000,23760,30,30,-2.2,FALSE
8a858e6059e0a7080159e4a861cc71eb,301984930,6,40:35.0,40:27.0,10000,13000,30,,Bad,00:00.0,3.3327529,6.6925149,,5,14000,20000,17460,30,30,2.4,TRUE
8a858e9059ff9e79015a020e58724c2e,301987320,2,28:48.0,28:41.0,10000,13000,30,,Bad,00:00.0,3.8641235,7.4659348,,1,10000,10000,11500,15,15,0,TRUE
8a858ee755a0c84a0155bd6f241f4319,301987058,3,02:22.0,02:14.0,10000,11500,15,,Bad,00:00.0,3.3356383,6.7146533,,2,10000,10000,12250,22.5,30,-2,TRUE
8a858f2a5b3f2121015b404cbaab09da,301960209,2,45:48.0,45:42.0,10000,11500,15,,Bad,00:00.0,7.5113568,6.454091,,1,10000,10000,11500,15,15,22,FALSE
8a858f6155781363015588da6be85231,301960308,13,35:46.0,34:40.0,40000,44000,30,,Bad,00:00.0,3.99872,7.439825,,12,26250,40000,30400,31.25,60,-4.5,FALSE
8a858fc25bafabdc015bb0f4d7906643,301999392,4,37:51.0,36:45.0,20000,24500,30,,Bad,00:00.0,7.5634876,8.9140031,,3,10000,10000,13000,30,30,-1,TRUE
8a8588235375c27f01537f6d1ad53cff,301963538,10,54:24.0,54:18.0,40000,44000,30,,Good,,,,,9,26666.666666666668,40000,30600,30,30,-2.444444444,FALSE
8a8588c2546bf75901547b05ad85198b,301997039,8,54:41.0,54:35.0,20000,24500,30,,Good,00:00.0,3.8901923,7.4264164,,7,12142.857142857143,20000,15169.642857142857,27.857142857142858,30,-6.428571429,TRUE
8a8588f5542eb0d401543413be2b3f9b,301971303,13,14:02.0,13:55.0,20000,22000,30,,Good,00:00.0,3.4181337,6.458081,,12,17916.666666666668,40000,21055.208333333332,28.75,60,-1.916666667,TRUE
8a85893d53f104eb015409e83f5b166a,301969095,5,08:57.0,08:46.0,20000,24500,30,,Good,00:00.0,7.353145,9.1513033,,4,10000,10000,11750,18.75,30,0,TRUE
8a85896653e0641c0153e12a41c550c3,301997141,13,58:08.0,58:01.0,50000,57500,90,,Good,00:00.0,3.8154471,7.394686,,12,22083.333333333332,40000,27025,42.5,60,1.3333333333333333,TRUE
8a8589f853f100fb0153f85f57326137,301964768,9,26:56.0,26:42.0,40000,44000,30,,Good,00:00.0,7.3932614,9.0749237,,8,20000,35000,22843.75,24.375,30,-7.25,TRUE
8a858e035a187786015a18af59052988,301984140,4,54:35.0,54:27.0,10000,13000,30,,Good,00:00.0,3.4272992,6.4348088,,3,10000,10000,12500,25,30,0.3333333333333333,TRUE
8a858e0f5577f57901557ccf46ce3b55,301985972,4,57:50.0,57:44.0,10000,11500,15,,Good,00:00.0,3.3468346,6.5942889,,3,9666.666666666666,10000,11616.666666666666,20,30,-1,TRUE
8a858e135cb22031015cbafc76964ebd,301964962,2,29:48.0,29:42.0,10000,13000,30,8a858899538ddb8e0153a780c56e34bb,Good,00:00.0,3.319219,6.5286039,,1,10000,10000,11500,15,15,-1,FALSE
8a858e2155defefd0155f06f2faa2841,301979588,2,22:27.0,22:21.0,10000,13000,30,,Good,00:00.0,3.8838267,7.3509584,,1,10000,10000,13000,30,30,-3,TRUE
8a858e275c7ea5ec015c81c3b05f7394,301973242,2,27:33.0,27:27.0,10000,13000,30,,Good,00:00.0,3.568884,6.4679286,,1,10000,10000,13000,30,30,0,TRUE
8a858e35589c0ac00158b03707026295,301976218,12,07:43.0,07:36.0,30000,34500,30,,Good,00:00.0,3.9384331,6.8109999,,11,19090.909090909092,30000,22100,24.545454545454547,30,-5.636363636,TRUE
8a858e445cd56553015cdf10636203ff,301994263,2,06:14.0,06:08.0,10000,11500,15,,Good,00:00.0,3.3285217,6.663395,,1,10000,10000,11500,15,15,-3,TRUE
8a858e535bab293b015bae68dbc4622d,301983715,4,27:56.0,27:48.0,10000,11125,15,,Good,00:00.0,6.285986,4.9227943,,3,10000,10000,12000,20,30,-8.666666667,TRUE
8a858e5b5bd99460015be170e2465d99,302000908,2,22:25.0,22:17.0,10000,11500,15,,Good,,,,,1,10000,10000,11500,15,15,-13,FALSE
8a858e695d1e075c015d2ffe8d7d6371,301990959,2,08:47.0,08:39.0,10000,13000,30,8a858f485d182cde015d186e2f753133,Good,00:00.0,4.5435865,7.7824826,,1,10000,10000,11500,15,15,-4,TRUE
8a858e6f5cd5e874015ce8ea0b996796,301985528,2,28:59.0,28:51.0,10000,11500,15,,Good,00:00.0,3.5934507,6.6680034,,1,10000,10000,11500,15,15,-2,FALSE
8a858f6f5b3f095b015b3fb8a8e7099f,301967080,4,30:44.0,30:38.0,20000,22250,15,,Good,00:00.0,3.3799934,6.4979165,,3,10000,10000,11500,15,15,-4,TRUE
8a858f7e5c886ca9015c88ff68964932,301974218,2,23:00.0,22:52.0,10000,13000,30,8a858e0f5c45466f015c4bf3a7cd77bc,Good,00:00.0,7.3573293,8.9757352,,1,10000,10000,13000,30,30,1,FALSE
8a858f8e5c5f46fc015c636d21887a8e,301960971,2,26:22.0,26:16.0,10000,13000,30,,Good,00:00.0,3.912285,7.4115833,,1,10000,10000,13000,30,30,0,TRUE
8a858f975c4582c4015c54619e9b7e2b,301989650,3,43:26.0,43:19.0,20000,24500,30,,Good,,,,,2,10000,10000,13000,30,30,-14,FALSE
8a858f9b5a42e52f015a45ea99c56a99,301993279,5,25:37.0,25:32.0,10000,13000,30,,Bad,00:00.0,5.1353736,7.3003688,,4,12500,20000,15500,26.25,30,1,FALSE
8a858fa5552add5d01554ea9435f677d,301974687,8,24:13.0,23:01.0,40000,48000,60,,Good,,,,,7,18000,30000,21328.571428571428,27.857142857142858,60,-8.571428571,FALSE
8a858fab5cd5e1a7015cd8dccafc5f05,301971830,2,08:50.0,08:44.0,10000,13000,30,8a8189f9528494e4015284e68a250edb,Good,00:00.0,3.417237,6.4310038,,1,10000,10000,13000,30,30,-25,TRUE
8a858faf56b7821c0156d0cd1d693775,301969302,10,27:59.0,27:45.0,40000,44000,30,,Good,00:00.0,7.4894093,9.0398385,,9,25555.555555555555,40000,29600,31.666666666666668,60,-3,TRUE
8a858fb95a951d1a015a9627728034e1,301958868,5,11:16.0,10:09.0,10000,13000,30,,Bad,,,,,4,12500,20000,15500,26.25,30,-5,FALSE
8a858fc25baeeeff015baf4220f02edb,301966296,3,50:50.0,50:46.0,20000,24500,30,8a858f725b49c0c0015b525cb85f0552,Bad,00:00.0,3.4913246,7.0223204,,2,10000,10000,13000,30,30,-3,TRUE
8a858fcb5ca240f7015ca582b0fa2539,301959009,2,29:39.0,29:33.0,10000,13000,30,,Bad,00:00.0,4.002019,6.4336778,,1,10000,10000,11500,15,15,-7,TRUE
8a858fd3552c756201552d26fb26068d,301993500,10,26:05.0,25:59.0,30000,34500,30,,Good,00:00.0,3.4038221,6.4423803,,9,15555.555555555555,30000,19144.444444444445,30,30,-4.333333333,TRUE
8a858fda56562f8f0156646c526f10f3,301960854,12,13:48.0,13:43.0,30000,34500,30,,Good,00:00.0,3.9322698,7.4049228,,11,18181.81818181818,30000,22018.18181818182,30,30,-0.454545455,FALSE
8a858fe758dc437a0158f28361af1598,301959611,7,46:58.0,45:52.0,30000,34500,30,,Good,00:00.0,3.3659421,6.6046306,,6,15000,20000,18016.666666666668,25,30,-1.166666667,TRUE
8a858ff159ad042e0159ad17b9f60a89,301987202,7,18:45.0,18:37.0,20000,24500,30,,Bad,,,,,6,13333.333333333334,20000,16716.666666666668,30,30,-1,FALSE
8a858ffd5c8d343d015c93f62b893259,301969690,2,51:34.0,51:27.0,10000,13000,30,8a858eba5c884d2a015c93b1d62410fb,Good,00:00.0,3.3288152,6.5306353,,1,10000,10000,13000,30,30,-3,TRUE
8a858e0256b781d80156c0e6c47c75e9,301977638,8,34:00.0,32:49.0,20000,22250,15,,Bad,00:00.0,5.6009552,6.2333216,,7,12857.142857142857,20000,15000,19.285714285714285,30,-1.714285714,FALSE
8a858e5555780ea001557951c3dc6af3,301997042,6,58:09.0,56:57.0,10000,13000,30,,Bad,00:00.0,3.4124877,6.4296851,,5,10000,10000,13000,30,30,7.6,TRUE
8a858e875c63d395015c73ab361a141b,301968292,2,07:47.0,07:42.0,10000,13000,30,,Bad,00:00.0,6.9898802,4.8353171,,1,10000,10000,13000,30,30,-7,TRUE
8a858ed55c63db54015c74f23c2b37f7,301963274,2,28:17.0,28:10.0,10000,13000,30,,Bad,00:00.0,3.3440865,6.5707328,,1,10000,10000,13000,30,30,-2,FALSE
8a858f1554e294490154e3aa3ffe6569,301996691,5,55:53.0,55:45.0,20000,24500,30,,Bad,00:00.0,3.59047,6.6648133,,4,10000,10000,12600,26.25,30,-0.5,TRUE
8a858f555cacacdf015cad647b6e26ad,301981039,2,18:21.0,17:14.0,10000,13000,30,,Bad,00:00.0,7.0589896,4.8309144,,1,10000,10000,13000,30,30,-1,FALSE
8a858f8d56e0c3a70156ffe45aaa277a,301972394,2,53:14.0,53:07.0,10000,13000,30,,Bad,00:00.0,3.3372564,6.5234801,,1,10000,10000,13000,30,30,4,FALSE
8a858fbf5b3a0b46015b3b03ff5567df,301999893,6,56:37.0,55:27.0,10000,11500,15,,Bad,00:00.0,3.2604495,6.6896993,,5,10000,10000,11500,15,15,6,FALSE
8a858fdd5d3268a5015d33a81747565a,302002771,2,23:35.0,23:27.0,10000,11500,15,8a858e695d1e075c015d2ffe8d7d6371,Bad,00:00.0,4.5019448,7.781234,,1,10000,10000,11500,15,15,1,TRUE
8a1eb5ba49a682300149c3c068b806c7,301975382,9,34:03.0,33:54.0,30000,39000,60,,Good,00:00.0,3.4266977,6.4230477,"17, SANUSI FAFUNWA STREET, VICTORIA ISLAND, LAGOS",8,16250,30000,20300,33.75,60,-3.125,TRUE
8a858899538ddb8e01539483a5c32d6a,301997633,17,41:59.0,40:45.0,50000,52500,30,,Good,00:00.0,3.3891318,6.4509588,,15,22333.333333333332,40000,25966.666666666668,28,30,-7.6,TRUE
8a85892854be331a0154c901e52e390a,302001738,12,54:02.0,53:56.0,40000,44000,30,,Good,,,,,11,27272.727272727272,40000,31063.636363636364,27.272727272727273,30,-3.363636364,FALSE
8a8589a7545186b101546251628c4dee,301978571,15,21:21.0,21:14.0,35000,38500,30,,Good,00:00.0,3.29845,6.66481,,14,24285.714285714286,40000,27564.285714285714,26.785714285714285,60,-8.571428571,TRUE
8a8589f853f100fb015414f177180117,301987136,13,47:04.0,46:57.0,20000,24500,30,,Bad,00:00.0,7.5865189,9.0289987,,12,15000,20000,18133.333333333332,25,30,4.833333333333333,FALSE
8a858e0a5668e69c01567edcd2bc2bf8,301983759,6,45:57.0,45:51.0,20000,21500,15,,Good,,,,,5,10000,10000,11640,18,30,-5.2,FALSE
8a858e105c1c09c8015c1ff8c6666669,301973333,3,18:20.0,18:14.0,10000,13000,30,,Good,00:00.0,3.4272791,6.4354136,,2,10000,10000,13000,30,30,-12.5,TRUE
8a858e195b90e512015b90f0a8f005d6,302001317,2,50:46.0,50:39.0,10000,11500,15,,Good,00:00.0,3.3230626,6.6631537,,1,10000,10000,11500,15,15,0,FALSE
8a858e245c214660015c216f62010d6e,301971116,2,19:49.0,19:43.0,10000,13000,30,,Good,00:00.0,3.9478074,7.4249515,,1,10000,10000,13000,30,30,-3,FALSE
8a858e315cf48957015cf86e12995947,302001397,2,54:16.0,54:09.0,10000,13000,30,,Good,00:00.0,3.870087,7.3797041,,1,10000,10000,13000,30,30,-3,TRUE
8a858e3d570f30bb01571e88fc45384b,301965120,7,07:31.0,07:25.0,15000,18375,30,,Good,00:00.0,3.418543,6.442652,,6,18333.333333333332,30000,21866.666666666668,30,60,-3.333333333,FALSE
8a858e495cef1ef1015cf3a804e535d7,301977560,2,52:01.0,51:55.0,10000,11500,15,,Good,00:00.0,8.8917583,9.9003968,,1,10000,10000,11500,15,15,-7,TRUE
8a858e585693982b01569801e038172f,301997218,9,32:57.0,31:46.0,30000,34500,30,,Good,00:00.0,3.8782868,7.3391667,,8,18750,30000,22400,30,30,-3.75,TRUE
8a858e5b5ca767e1015ca810b22e2d3e,301960121,2,03:11.0,03:05.0,10000,13000,30,,Good,,,,,1,10000,10000,11500,15,15,-9,FALSE
8a858e645755e62201575e72c8b77fd5,302002533,18,48:49.0,48:41.0,50000,52500,30,,Good,00:00.0,3.3976414,6.4515674,,17,20000,50000,21994.117647058825,21.176470588235293,60,-11.17647059,FALSE
8a858e6a5cc6b1aa015cca236b471ea6,301993746,2,16:37.0,16:29.0,10000,11500,15,,Good,00:00.0,3.4999799,6.6812131,,1,10000,10000,13000,30,30,-10,FALSE
8a858e6f5cd5e874015ce9b5593941a5,301987916,2,37:14.0,37:05.0,10000,13000,30,,Good,00:00.0,6.9839034,4.8803064,,1,10000,10000,13000,30,30,-7,TRUE
8a858e785c8d9167015c9341c238485a,301960621,2,30:18.0,30:13.0,10000,13000,30,,Good,00:00.0,3.3987131,6.7104406,,1,10000,10000,13000,30,30,-14,TRUE
8a858e7d5b591490015b5c04c76a11fe,301983429,4,14:39.0,13:28.0,10000,11125,15,,Good,00:00.0,3.4709746,6.6583315,,3,10000,10000,11500,15,15,0.3333333333333333,TRUE
8a858e875c63d395015c723492986f7a,301973471,2,41:23.0,41:16.0,10000,13000,30,,Good,00:00.0,3.8678278,7.3554344,,1,10000,10000,13000,30,30,-12,TRUE
8a858e9156e137c60156ff22fcad444c,301966749,14,17:31.0,17:25.0,40000,44000,30,,Good,00:00.0,3.2572625,6.5932938,,13,20769.23076923077,40000,23988.46153846154,27.692307692307693,60,-7.615384615,TRUE
8a858e945bfdb9e7015bfe5bac2124e2,301990739,2,06:51.0,06:44.0,10000,13000,30,8a858e0256b781d80156ca9f1d3c2e72,Good,00:00.0,5.1814987,7.8480154,,1,10000,10000,11500,15,15,0,FALSE
8a858e9d5b2465bb015b24743be909c3,301967803,6,30:23.0,30:10.0,30000,34500,30,,Good,00:00.0,3.3947654,6.449467,,5,16000,20000,18400,18,30,-2.4,TRUE
8a858ea35d0cdd1c015d0d2b2d4f2888,302001048,2,40:06.0,39:58.0,10000,13000,30,,Good,00:00.0,3.2889405,6.6584878,,1,10000,10000,11500,15,15,-2,FALSE
8a858eaf570f3a0a01571816732a3ae5,301992031,6,25:29.0,25:22.0,30000,39000,60,,Good,00:00.0,6.2955233,4.913905,,5,16000,20000,19760,30,30,-1,FALSE
8a858eba5c884d2a015c8bea59385157,301965167,3,38:39.0,38:34.0,20000,24500,30,,Good,00:00.0,3.4938708,6.6240294,,2,10000,10000,12250,22.5,30,-11,TRUE
8a858ec555f82a230155f92ff37d0b31,301977829,12,05:09.0,05:01.0,50000,52500,30,,Good,00:00.0,7.4104488,9.1078476,,11,30454.545454545456,50000,35570.454545454544,45,60,-2.909090909,FALSE
8a858ed45bc9a645015bc9d3ef6f1184,301963159,4,20:27.0,20:22.0,20000,24500,30,,Good,00:00.0,4.5833457,8.4880943,,3,10000,10000,13000,30,30,-9,FALSE
