,customerid,systemloanid,loannumber,approveddate,creationdate,loanamount,totaldue,termdays,referredby,birthdate,bank_account_type,longitude_gps,latitude_gps,bank_name_clients,bank_branch_clients,employment_status_clients,level_of_education_clients,systemloanid_count,loanamount_mean,loanamount_max,totaldue_mean,termdays_mean,termdays_max,repayment_delay_mean
1099,8a858e235bd971a4015be654eb7a6489,301973792,3,46:38.0,46:31.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-7.5
1100,8a858e44573d4b3701574dcc81ef0120,301986056,8,41:01.0,39:54.0,30000,34500.0,30,Unknown,1978-04-02 00:00:00.000000,Other,7.706033,5.1771516,First Bank,Unknown,Self-Employed,Unknown,7.0,17142.85714285714,30000.0,20800.0,30.0,30.0,-1.1428571428571428
1101,8a858e625c8d993a015c9bf9278c32f7,301969339,3,01:47.0,01:40.0,20000,24000.0,30,Unknown,1987-03-04 00:00:00.000000,Savings,7.3633593,8.9553549,GT Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,11250.0,15.0,15.0,-8.0
1102,8a858e69566ae5b801568eb3041a121a,301965114,8,01:04.0,00:59.0,30000,34500.0,30,Unknown,1963-01-01 00:00:00.000000,Other,3.2839854,6.4686036,First Bank,Unknown,Permanent,Unknown,7.0,17142.85714285714,30000.0,20585.714285714286,27.857142857142858,30.0,-0.42857142857142855
1103,8a858ec9590ad35d01592685afd83a7a,302003711,5,17:53.0,17:45.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15325.0,26.25,30.0,-1.0
1104,8a858ed25b1b19eb015b1db705be3e05,301966279,4,39:58.0,39:43.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,0.6666666666666666
1105,8a858ee45b39aa80015b3d8b581e6281,301969269,4,58:28.0,58:21.0,10000,11500.0,15,Unknown,1988-11-10 00:00:00.000000,Savings,3.598375,6.502705,GT Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,11500.0,15.0,15.0,-1.3333333333333333
1106,8a858f0c5cc68025015cc6e912161dc0,301977784,2,39:38.0,39:32.0,10000,11500.0,15,8a858ffd5c8d343d015c9bab26a4238d,1984-11-16 00:00:00.000000,Savings,3.961851,7.4074347,GT Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,2.0
1107,8a858f2656e154de0156ff3308f15bed,302003581,5,26:17.0,26:09.0,10000,11125.0,15,Unknown,,,,,,,,,4.0,10000.0,10000.0,12250.0,22.5,30.0,-2.0
1108,8a858f2c5ca72bae015cab71247a577c,301987985,2,16:47.0,16:39.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
1109,8a858f305cb1ec4e015cb4ebf8df3fcd,301968202,2,01:19.0,01:13.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-9.0
1110,8a858f4e5ba5e8d3015ba64844642115,301995110,4,41:40.0,41:33.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-0.6666666666666666
1111,8a858f585cf9d48b015d0c8b49993e4d,301966176,2,34:51.0,34:44.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-13.0
1112,8a858f7e564ad33801565727cc994cef,302000334,14,23:07.0,23:00.0,10000,13000.0,30,Unknown,,,,,,,,,13.0,16923.076923076922,30000.0,19312.5,20.76923076923077,30.0,0.46153846153846156
1113,8a858fa5552add5d0155452401244051,301966129,12,01:49.0,01:43.0,30000,39000.0,60,Unknown,,,,,,,,,11.0,24363.636363636364,30000.0,29563.636363636364,40.90909090909091,60.0,2.727272727272727
1114,8a858fbd5cd6054a015ce8fc946d21fb,301972587,2,46:21.0,46:13.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-8.0
1115,8a858fd05bfd7d3c015c0239684a5349,301986767,2,23:02.0,22:55.0,10000,13000.0,30,Unknown,1987-01-08 00:00:00.000000,Savings,3.569869,6.4499145,Diamond Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,15.0
1116,8a858fef570f30e5015721e4b5126686,301961597,10,32:57.0,32:51.0,40000,48000.0,60,Unknown,,,,,,,,,9.0,20000.0,30000.0,23027.777777777777,23.333333333333332,30.0,-3.0
1117,8a8588fd53c244bc0153c7464a0b550c,301964588,4,50:30.0,50:23.0,10000,13000.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,122.0
1118,8a858e905bf2fa58015bf676bbf639a1,301975943,2,09:51.0,09:44.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,22.0
1119,8a858f7e5c69a6e3015c6b5b59264a17,301970780,2,23:07.0,23:00.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
1120,8a85881053bc33670153c79e8e84571a,301978031,2,53:32.0,53:24.0,10000,13000.0,30,Unknown,1984-05-11 00:00:00.000000,Savings,3.8638405,7.4422284,First Bank,Unknown,Permanent,Graduate,1.0,5000.0,5000.0,6500.0,30.0,30.0,-1.0
1121,8a8588dc5384a05f015393fe59506c77,301979176,14,53:24.0,53:17.0,40000,44000.0,30,Unknown,,,,,,,,,13.0,27307.69230769231,40000.0,31467.30769230769,30.0,30.0,-4.076923076923077
1122,8a85896653e2e18b0153f09b2aa35634,301968400,15,37:19.0,37:13.0,30000,33000.0,30,Unknown,,,,,,,,,14.0,21785.714285714286,30000.0,25592.85714285714,30.0,30.0,-6.571428571428571
1123,8a8589c1545181f301547bc43dd2668b,301999307,10,39:17.0,39:11.0,40000,44000.0,30,Unknown,,,,,,,,,9.0,20555.555555555555,30000.0,23997.222222222223,28.333333333333332,60.0,-0.7777777777777778
1124,8a858e0c552ae0b801553e7fcd662ff7,301964781,6,35:15.0,35:02.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,16000.0,30000.0,19020.0,27.0,60.0,1.2
1125,8a858e1856aa901b0156ae8f6ada1a00,301975277,4,21:21.0,21:14.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,11500.0,15.0,15.0,-2.3333333333333335
1126,8a858e3d5c3b5122015c3c3fdc122cdf,301969431,2,16:02.0,15:57.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
1127,8a858e585693982b0156b439a16e0a8d,301971108,9,13:58.0,13:52.0,40000,48000.0,60,Unknown,,,,,,,,,8.0,18750.0,30000.0,22150.0,28.125,60.0,-1.625
1128,8a858e79568ec7de0156931b1c6d3ab0,301988999,5,25:26.0,25:04.0,10000,13000.0,30,Unknown,1984-04-15 00:00:00.000000,Savings,4.596787,8.4438462,GT Bank,Unknown,Permanent,Unknown,4.0,10000.0,10000.0,13000.0,30.0,30.0,-0.75
1129,8a858e875cfa37f5015d0d0f292e04c9,301992877,2,47:15.0,47:08.0,10000,13000.0,30,Unknown,1990-05-19 00:00:00.000000,Savings,3.3890913,6.4530025,Union Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-10.0
1130,8a858e975aec3bc1015aed6218ec0220,301973737,4,00:27.0,59:20.0,30000,34500.0,30,Unknown,,,,,,,,,3.0,13333.333333333334,20000.0,16666.666666666668,30.0,30.0,-7.333333333333333
1131,8a85889853efa9ce0153f00d9efc24b3,301978123,6,10:23.0,09:09.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,16815.0,27.0,30.0,3.0
1132,8a858966538deb190153995769e748d1,301962584,12,45:05.0,44:59.0,30000,34500.0,30,Unknown,,,,,,,,,11.0,16363.636363636364,30000.0,19513.636363636364,25.90909090909091,30.0,3.1818181818181817
1133,8a858e0256b781d80156cbcbc09a471c,302001632,13,13:21.0,12:08.0,40000,48000.0,60,Unknown,,,,,,,,,12.0,25000.0,40000.0,29912.5,41.25,60.0,-6.166666666666667
1134,8a858e2d5bb55d46015bbf3c999363f3,301971552,4,26:17.0,26:12.0,20000,22250.0,15,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,-8.333333333333334
1135,8a858e495cef1ef1015cef8066103757,301987525,2,11:29.0,11:20.0,10000,11000.0,15,8a858e655cd0642d015cd45f61d74cec,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-10.0
1136,8a858e695775665c01578086c7ef551a,301960251,3,39:30.0,39:24.0,10000,12250.0,30,8a858e335bcefc51015bd2ef52d326b6,,,,,,,,,1.0,10000.0,10000.0,12250.0,30.0,30.0,25.0
1137,8a858e7858eeb5710159076ba8f91be6,301996833,2,18:52.0,17:39.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,26.0
1138,8a858eaf5800dcbe01580628f255795f,301965954,2,11:54.0,11:36.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,14.0
1139,8a858ee0560bc0770156123f4bb26fc7,301999045,4,07:32.0,07:27.0,20000,23000.0,30,Unknown,,,,,,,,,3.0,13333.333333333334,20000.0,16833.333333333332,30.0,30.0,-0.6666666666666666
1140,8a858f075b58beb8015b5bd409ec3cdc,301962540,4,13:52.0,13:47.0,10000,12250.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,-8.666666666666666
1141,8a858f1f5c16cb02015c1717673528c5,301974167,3,51:52.0,51:45.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-13.0
1142,8a858f305c8dd672015c9d82080e7f53,301971861,2,23:32.0,23:26.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
1143,8a858f5f55f9698c0156028d5ba328e7,301983749,12,41:32.0,41:26.0,40000,44000.0,30,Unknown,1989-10-30 00:00:00.000000,Other,3.3512421,6.5718792,Diamond Bank,Unknown,Permanent,Unknown,11.0,25454.545454545456,40000.0,28604.545454545456,23.181818181818183,30.0,-8.0
1144,8a858f775d0e8a23015d11f3cd1d202f,301969832,2,40:25.0,40:19.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-29.0
1145,8a858f925bec9b74015bece5fdc43462,301979755,4,08:10.0,08:04.0,15000,16687.5,15,8a858fa25bd92c20015be42eb4d77cbb,,,,,,,,,3.0,10000.0,10000.0,11500.0,15.0,15.0,-5.0
1146,8a858f9c56aaf37d0156ac3dcf0f06c9,302001719,9,42:48.0,41:36.0,40000,48000.0,60,Unknown,,,,,,,,,8.0,23750.0,40000.0,28900.0,43.125,60.0,-1.875
1147,8a858fab5b9105dc015b94648ba66c06,301961629,2,50:40.0,50:34.0,10000,13000.0,30,8a858f605b911d60015b9219f52e4fdc,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,12.0
1148,8a858fc45c21da6f015c3087c36d6234,301967891,2,22:58.0,22:51.0,10000,13000.0,30,8a858fb557330de10157375c12ec1bff,1981-06-24 00:00:00.000000,Current,3.3434057,7.1467684,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,9.0
1149,8a858fd85b685607015b782ab1432e4a,301991972,4,46:01.0,45:47.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
1150,8a858f3b59eed4f10159ef4562a23e9b,301996535,6,35:54.0,35:47.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,17460.0,30.0,30.0,1.6
1151,8a858f9f5bd99987015be772dfc257f1,301972414,3,59:07.0,59:02.0,20000,24500.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
1152,8a8588f754a058cb0154bb6c773d1bbb,301965081,10,44:43.0,44:36.0,20000,24500.0,30,Unknown,1973-06-17 00:00:00.000000,Other,3.2861868,6.6844827,Access Bank,Unknown,Permanent,Graduate,9.0,16666.666666666668,20000.0,19933.333333333332,25.0,30.0,-3.2222222222222223
1153,8a858e245a4f0e47015a5adda94f4429,301972400,7,15:09.0,15:04.0,30000,34500.0,30,Unknown,1981-12-19 00:00:00.000000,Savings,3.3333825,6.6588097,UBA,Unknown,Unknown,Unknown,6.0,15000.0,20000.0,18133.333333333332,25.0,30.0,-3.0
1154,8a858e5b5ca767e1015cab5c58e371a0,301959911,2,20:37.0,20:32.0,10000,13000.0,30,8a858eba5c884d2a015c8e8633e47a5a,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-15.0
1155,8a858e705cb15527015cbfa1139f5368,301974395,2,16:35.0,16:26.0,10000,13000.0,30,Unknown,1995-06-08 00:00:00.000000,Savings,3.4221133,6.4258667,Access Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-4.0
1156,8a858e8f5d41c974015d464347443fae,301996030,2,08:10.0,08:02.0,10000,11500.0,15,8a858e155cd052b0015cd3ea1e95045e,1979-04-09 00:00:00.000000,Savings,6.9683354,4.8234803,Zenith Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,-6.0
1157,8a858ea35b1f6798015b1fba337d412a,301999858,4,16:22.0,15:13.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,-0.3333333333333333
1158,8a858eba5c884d2a015c91134a6222d8,301968182,2,51:28.0,51:23.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-4.0
1159,8a858ed25bf83782015bf8d4e8d73474,301984349,3,46:23.0,46:16.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-4.0
1160,8a858ede5ca210f0015ca65716f777d7,301997525,2,31:43.0,31:36.0,10000,11500.0,15,8a858f0d5ca1cf54015ca1ede2b10ec1,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
1161,8a858ee45a1e6afb015a21cf92450c11,301984651,10,20:07.0,19:59.0,30000,34500.0,30,Unknown,,,,,,,,,9.0,15555.555555555555,20000.0,17288.88888888889,16.666666666666668,30.0,-2.6666666666666665
1162,8a858f03582604ff01582a09d5a32c12,301998706,17,35:40.0,34:27.0,40000,42000.0,30,Unknown,1988-11-11 00:00:00.000000,Other,-73.868565,40.6651051,GT Bank,Unknown,Self-Employed,Graduate,16.0,18437.5,30000.0,20395.3125,17.8125,30.0,-4.0625
1163,8a858f1f5b48a72d015b48a73d40001e,301998712,5,40:38.0,39:28.0,20000,24500.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15500.0,26.25,30.0,-3.75
1164,8a858f375b493337015b56c4ef7a4e0c,301987137,4,01:32.0,47:01.0,20000,22250.0,15,Unknown,1988-03-08 00:00:00.000000,Savings,8.5794847,7.7140298,GT Bank,Unknown,Permanent,Unknown,3.0,10000.0,10000.0,12500.0,25.0,30.0,-2.3333333333333335
1165,8a858f565b683b56015b724f43c25b8e,301995040,8,04:22.0,03:15.0,30000,34500.0,30,Unknown,,,,,,,,,7.0,14285.714285714286,30000.0,16214.285714285714,17.142857142857142,30.0,-5.0
1166,8a858f625c5a3697015c5ac8f5e332b1,301996796,2,52:10.0,52:03.0,10000,11500.0,15,Unknown,1992-08-02 00:00:00.000000,Savings,9.8157467,10.3018367,First Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-7.0
1167,8a858f7e564ad3380156565307213481,301987092,14,24:00.0,23:53.0,30000,34500.0,30,Unknown,,,,,,,,,13.0,22307.69230769231,40000.0,25296.153846153848,21.923076923076923,30.0,-0.23076923076923078
1168,8a858f985bf79668015bf7e2a2f12fef,301961160,2,31:24.0,31:17.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
1169,8a858fae5921beeb015926d404124f7e,301988314,7,55:13.0,55:07.0,15000,17250.0,30,Unknown,,,,,,,,,6.0,10833.333333333334,15000.0,13754.166666666666,30.0,30.0,-1.0
1170,8a858fcb5c11f481015c16739d933978,301964889,2,49:47.0,49:40.0,10000,13000.0,30,8a858e5b5bd99460015bd9e9ee2e18f4,1986-07-08 00:00:00.000000,Savings,3.3481798,6.6360308,Diamond Bank,Unknown,Unknown,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
1171,8a858fea5b8c314d015b8fc90f951661,301996671,2,47:35.0,46:24.0,10000,13000.0,30,8a858e935b8c1bc9015b8fa93f235cb7,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
1172,8a858fff5a36fe68015a3744f0021e89,301976259,6,32:19.0,32:12.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,13000.0,20000.0,15437.5,21.0,30.0,-6.0
1173,8a858eae5c356262015c3575c5b40c22,301981583,4,58:26.0,58:19.0,20000,24500.0,30,8a858fce5bf8129c015bfbcdde9467f6,1971-05-05 00:00:00.000000,Savings,3.4057933,6.6151167,GT Bank,Unknown,Unemployed,Unknown,3.0,10000.0,10000.0,11500.0,15.0,15.0,-0.6666666666666666
1174,8a858fd75bc96a6f015bcab7caf06c3f,301971211,4,23:48.0,23:43.0,10000,11500.0,15,Unknown,1983-01-31 00:00:00.000000,Savings,3.2380939,6.7071646,Skye Bank,Unknown,Unknown,Unknown,3.0,10000.0,10000.0,11500.0,15.0,15.0,1.6666666666666667
1175,8a8588fd53f1099e0153ff88e0b16f21,301973438,12,18:22.0,17:09.0,40000,48000.0,60,Unknown,,,,,,,,,11.0,20000.0,30000.0,23645.454545454544,30.0,60.0,-3.090909090909091
1176,8a858966538deb19015399017c6624de,301980014,10,01:28.0,01:21.0,10000,10750.0,15,Unknown,,,,,,,,,9.0,12222.222222222223,20000.0,13618.055555555555,15.0,15.0,0.1111111111111111
1177,8a858e0256b781d80156c20e3b025c59,301989736,13,34:27.0,34:13.0,40000,44000.0,30,Unknown,,,,,,,,,12.0,21666.666666666668,40000.0,25050.0,26.25,30.0,-1.75
1178,8a858e17562dc2270156312c4a755edc,301964494,16,59:21.0,59:09.0,40000,44000.0,30,Unknown,1985-01-29 00:00:00.000000,Other,7.0097067,4.8054233,Stanbic IBTC,Unknown,Self-Employed,Unknown,15.0,29333.333333333332,40000.0,33106.666666666664,26.0,30.0,-3.8
1179,8a858e41579fc64b0157b4831cca06cd,301997545,11,42:46.0,42:40.0,20000,24500.0,30,Unknown,,,,,,,,,10.0,14000.0,20000.0,17310.0,28.5,30.0,-3.2
1180,8a858e645862542301586d65e8e03e2c,301960669,9,04:38.0,04:33.0,30000,34500.0,30,Unknown,,,,,,,,,8.0,17500.0,30000.0,20687.5,26.25,30.0,-0.625
1181,8a858e705b3a03c7015b3d6aac0b7eb2,301967727,4,35:41.0,35:27.0,20000,24500.0,30,Unknown,,,,,,,,,3.0,10000.0,10000.0,12500.0,25.0,30.0,-6.333333333333333
1182,8a858e9d5bfd7037015c0b68f69113ba,301971068,3,46:02.0,45:57.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-8.5
1183,8a858ebe5908030101591c4e795f7484,301962652,6,34:53.0,34:48.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,17460.0,30.0,30.0,-2.8
1184,8a858eee58727169015877060b15540c,301988340,9,12:45.0,12:39.0,20000,22250.0,15,Unknown,1984-08-18 00:00:00.000000,Savings,7.55168,8.94949,Diamond Bank,Unknown,Permanent,Unknown,8.0,16250.0,20000.0,19737.5,28.125,30.0,-0.125
1185,8a858f0f5bfd79d2015c0160587e37cf,301976974,2,21:59.0,21:52.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
1186,8a858f305c8dd672015c9e1d9c281a8d,301983802,3,04:18.0,04:10.0,10000,11500.0,15,8a858ffd5c8d343d015c91efe1e55dad,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-4.5
1187,8a858f615591c2cc0155932f442a68d0,301996126,11,29:57.0,29:52.0,40000,48000.0,60,Unknown,,,,,,,,,10.0,25000.0,40000.0,30220.0,42.0,60.0,-2.8
1188,8a858ec75bfd77c4015c00a857466368,301972856,2,46:59.0,45:48.0,10000,13000.0,30,8a858f8f5bfd3cfa015bfe947ef14c93,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-3.0
1189,8a858eea5d1d99d3015d2cbec08b2a24,301980483,2,25:37.0,25:31.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-24.0
1190,8a858f0a5bf3716c015bf60d479e6efd,301970195,3,14:39.0,14:31.0,10000,13000.0,30,Unknown,1985-12-23 00:00:00.000000,Savings,7.5679265,9.0074756,Access Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,-1.5
1191,8a858f2a5ce989dd015ce9a484671023,302000013,2,18:19.0,18:14.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
1192,8a858f335c8d9723015c9cfffcce6261,301960625,3,33:17.0,33:11.0,10000,13000.0,30,8a85880353acff880153afa043201c93,,,,,,,,,2.0,10000.0,10000.0,11500.0,15.0,15.0,-7.0
1193,8a858f4655ca643c0155d0dd20bb0a03,301993983,2,22:21.0,22:13.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-1.0
1194,8a858f535c357042015c358627551358,301977516,2,29:20.0,29:11.0,10000,11500.0,15,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-13.0
1195,8a858f8b5a1812a8015a183a092d1960,301967915,6,41:13.0,41:07.0,20000,24500.0,30,Unknown,,,,,,,,,5.0,14000.0,20000.0,17600.0,30.0,30.0,-0.6
1196,8a858fa75b5c94ed015b5ca7267d13f2,301978766,6,09:12.0,09:05.0,30000,34500.0,30,Unknown,,,,,,,,,5.0,16000.0,30000.0,18175.0,18.0,30.0,-4.6
1197,8a858fb4563228d201564c66602444a2,301972401,2,22:34.0,21:24.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
1198,8a858fc75cd62882015ce88b866c403f,301971698,2,39:05.0,39:00.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,-2.0
1199,8a858fd45a4260bc015a46d547e52e7f,301996117,5,20:43.0,20:37.0,10000,13000.0,30,Unknown,,,,,,,,,4.0,12500.0,20000.0,15875.0,30.0,30.0,2.75
1200,8a858fed5a28bf0e015a2a1969814dc1,302003682,3,53:56.0,53:50.0,10000,13000.0,30,Unknown,1990-01-08 00:00:00.000000,Savings,3.369265,6.64038,Access Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,12250.0,22.5,30.0,-0.5
1201,8a858e785c8d9167015c9b45028c148d,301959487,2,27:04.0,26:59.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,11500.0,15.0,15.0,3.0
1202,8a858f3455a0d8070155b6c6fdd05de2,301982567,13,32:30.0,32:23.0,40000,44000.0,30,Unknown,,,,,,,,,12.0,28333.333333333332,40000.0,32700.0,32.5,60.0,-2.1666666666666665
1203,8a858f9f5bd99987015bdf4787394f7d,301997026,2,47:08.0,47:00.0,10000,11500.0,15,8a858fa25bd92c20015bdbe4fac67f20,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,26.0
1204,8a8588f35438fe1201544910ded312f7,301969766,6,45:52.0,45:43.0,10000,11500.0,15,Unknown,1991-10-05 00:00:00.000000,Other,3.53529,6.4609583,First Bank,Unknown,Permanent,Graduate,5.0,12000.0,20000.0,13650.0,15.0,15.0,0.8
1205,8a8589a453d0b8850153d7410291589f,302000326,5,18:02.0,16:50.0,20000,22250.0,15,Unknown,,,,,,,,,4.0,10000.0,10000.0,11500.0,15.0,15.0,0.5
1206,8a858e10570f2d6501571f38cbfc725c,301973246,15,28:16.0,28:10.0,45000,47250.0,30,Unknown,,,,,,,,,14.0,27857.14285714286,40000.0,31533.035714285714,26.785714285714285,30.0,-8.428571428571429
1207,8a858e2d565657b101565ae54e5638c1,301989306,10,41:12.0,41:06.0,40000,48000.0,60,Unknown,1985-05-19 00:00:00.000000,Savings,7.3640029,9.1330687,Zenith Bank,Unknown,Permanent,Unknown,9.0,16666.666666666668,30000.0,20880.555555555555,33.333333333333336,60.0,-3.4444444444444446
1208,8a858e445ca25ee3015ca6262dd83aaf,301991596,2,40:53.0,40:46.0,10000,11500.0,15,8a858fa257d8223c0157d9f4065d4f52,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,0.0
1209,8a858e625c8d993a015c938f829f77ee,301975517,2,24:52.0,24:44.0,10000,13000.0,30,Unknown,,,,,,,,,1.0,10000.0,10000.0,13000.0,30.0,30.0,-5.0
1210,8a858e795b204ffc015b20b002161c85,301967105,3,47:12.0,47:07.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,12250.0,22.5,30.0,6.5
1211,8a858e8d56b784480156c74508a36a02,302003429,10,25:35.0,24:24.0,10000,11500.0,15,Unknown,1989-05-06 00:00:00.000000,Other,3.3185896,7.1118325,UBA,Unknown,Student,Unknown,9.0,16666.666666666668,20000.0,20433.333333333332,30.0,30.0,1.8888888888888888
1212,8a858eab5cf9c4c8015d030ef0336efa,301980290,2,00:36.0,00:29.0,10000,13000.0,30,Unknown,1990-11-26 00:00:00.000000,Savings,3.3695464,6.5144336,GT Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,-26.0
1213,8a858ed55c63db54015c68298dce5e26,301983789,2,57:53.0,57:47.0,10000,13000.0,30,Unknown,1984-01-15 00:00:00.000000,Savings,4.6126736,8.4814474,EcoBank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,11500.0,15.0,15.0,0.0
1214,8a858f0f5bfd79d2015c0d5202e15752,301983364,3,42:33.0,42:26.0,10000,13000.0,30,Unknown,,,,,,,,,2.0,10000.0,10000.0,13000.0,30.0,30.0,-0.5
1215,8a858f30551130db0155158c6aea0483,301970868,2,01:27.0,01:05.0,10000,13000.0,30,Unknown,1985-03-09 00:00:00.000000,Savings,5.6752797,6.3641864,Zenith Bank,Unknown,Permanent,Unknown,1.0,10000.0,10000.0,13000.0,30.0,30.0,1.0
1216,8a858f3a58a6d6720158aa1f06e4388a,301995450,10,09:12.0,09:02.0,40000,44000.0,30,Unknown,,,,,,,,,9.0,20000.0,30000.0,24022.222222222223,33.333333333333336,60.0,-4.444444444444445
1217,8a858f565b683b56015b7357f31e7569,301990130,3,52:58.0,52:30.0,10000,13000.0,30,8a858fef5af880df015af9a71a7e191e,1978-02-01 00:00:00.000000,Savings,3.3907075,7.1761708,GT Bank,Unknown,Permanent,Unknown,2.0,10000.0,10000.0,13000.0,30.0,30.0,6.0
1218,8a858f8d56e0c3a70156fa06a8c87640,301965496,13,07:15.0,07:07.0,40000,44000.0,30,Unknown,,,,,,,,,12.0,27916.666666666668,40000.0,31881.25,30.0,30.0,-8.416666666666666
